filename,Re,Rct,Battery_impedance
02086.csv,0.12729606918141628,0.1479466364268468,0.2820346194741024
02096.csv,0.1260424220403596,0.1491036847446478,0.2812511905732006
02098.csv,0.1259736664142202,0.1476030885314802,0.28116439798619425
02108.csv,0.12492968061418613,0.15013244708852103,0.28070306082353924
02110.csv,0.12592318630908422,0.14900221863942292,0.2819284704643249
02120.csv,0.12514785764223796,0.14953131214706344,0.28035604038647227
02122.csv,0.12721211058806703,0.14904781793382083,0.2829000673665875
02132.csv,0.12502201044319572,0.14883625258129018,0.28038880405839134
02134.csv,0.12614980127065387,0.14888025395802765,0.2815066065883237
02136.csv,0.1262382116404525,0.14777245272754047,0.28052499904860684
02138.csv,0.12752737999818914,0.14835810683216127,0.28274286637209894
02148.csv,0.12670676499421998,0.15055591414968797,0.2818662534688135
02150.csv,0.12712394156179058,0.14733489661928478,0.28147640506667354
02160.csv,0.1261700764551827,0.149951006318501,0.28137271710532646
02162.csv,0.12607750434285367,0.14854691995880184,0.281234759330883
02172.csv,0.12598470091171743,0.15009078391973413,0.28163695690589124
02174.csv,0.1258468150180572,0.15004171134665786,0.28250078538708556
02184.csv,0.12566109406016077,0.15055468684649562,0.28111089839506
02186.csv,0.1259459876773694,0.1508850262189733,0.2827745284948982
02188.csv,0.1281248698098174,0.14605420190100504,0.2822381258593013
02190.csv,0.12917547099435936,0.1487549819388528,0.2835962071616655
02200.csv,0.12817694826009338,0.14962009395491102,0.2830119633090972
02202.csv,0.12933937692896205,0.1488266666977823,0.2841417449097598
02212.csv,0.12806198607608624,0.15201514674694402,0.28316602403906893
02214.csv,0.1288554727133594,0.15063031795521487,0.2839745323044492
02224.csv,0.12762332064717744,0.15206116447944432,0.2829015584450902
02226.csv,0.12852359406860886,0.1513695168864817,0.283922385522238
02236.csv,0.12813991961449858,0.1531332374519551,0.28455945085746115
02238.csv,0.12776245905704176,0.1517947179106206,0.2836536144634032
02240.csv,0.12803013479711486,0.14962083003574808,0.2828185535119278
02242.csv,0.12876327329854925,0.15122890704265185,0.2843269000747898
02252.csv,0.12733503272360577,0.15260069350244984,0.2831916479912498
02254.csv,0.12793445403942608,0.15305295395950377,0.28423336764064444
02264.csv,0.1269216243169195,0.15237598709994343,0.2830215261723225
02266.csv,0.12739231957297595,0.15304158902324658,0.28409638169759527
02276.csv,0.12750449647447393,0.1525147927664144,0.2835843081030567
02278.csv,0.1290102771463865,0.14869565526770281,0.28346969041788866
02288.csv,0.12848890210288166,0.15296691204250196,0.2835739094248682
02290.csv,0.12781469468004525,0.15295508998008162,0.283377381877719
02292.csv,0.10741225627911477,0.19422549669639166,0.2982227586063719
02294.csv,0.13540866462635234,0.165173115662009,0.29544292546883894
02304.csv,0.1389866409231137,0.16159545599353686,0.2959049242362082
02306.csv,0.14095891531709845,0.1633585736118174,0.29878341207349374
02308.csv,0.13853774319036694,0.1618850589403124,0.29648400342398035
02310.csv,0.13906044868377077,0.16444154506452435,0.29893357427970674
02320.csv,0.1406855604946799,0.16216425891647474,0.29940250383483014
02322.csv,0.14175666162727368,0.16558056168449775,0.30185450216743676
02324.csv,0.15272399028692812,0.17003870500740276,0.3145799392200098
02326.csv,0.14427998452270668,0.1557451124738889,0.29930007151345145
02336.csv,0.14917800185864066,0.16974976972502936,0.31059943303187326
02338.csv,0.14648742178282997,0.15805454192523422,0.3013667566632358
02340.csv,0.15012736099411347,0.1691344665498041,0.3115064522572372
02342.csv,0.1455291574783139,0.1573004337390157,0.2992153114323934
02352.csv,0.14940349018213833,0.1675946844088751,0.3119554973824013
02354.csv,0.14500986523159493,0.15811368788608726,0.3003005603523168
02364.csv,0.14994778866927125,0.16392491137007645,0.3100849758390891
02366.csv,0.14584673174899057,0.1571041662792431,0.30021782807424796
02376.csv,0.14812418177752545,0.17153185082990613,0.3094910136006299
02378.csv,0.1456213343445297,0.15781659459342282,0.3010592446188129
02388.csv,0.14756299670325823,0.17164905527418417,0.31023244950754353
02390.csv,0.14528367016745133,0.1571691009282757,0.3006995124183929
02392.csv,0.146444823885942,0.16274519106092866,0.30114628759710327
02394.csv,0.14618259692836447,0.158944262526129,0.30126722936362155
02404.csv,0.1455848393689511,0.16212898506269313,0.3009313502735646
02406.csv,0.14679376835166247,0.15906437833902004,0.3004648315496346
02408.csv,0.15616698559323608,0.1687487221470342,0.3134330586918888
02410.csv,0.15644311656628923,0.16888662807381682,0.3155429133695209
02414.csv,0.10369425753447586,0.1418732466241537,0.28691485140544015
02416.csv,0.10298420089459744,0.13119351045101016,0.2844318325001645
02426.csv,0.11392818636432676,0.14086662205241793,0.2964165845062954
02428.csv,0.1127111810781862,0.13896284881528578,0.29575150897083025
02438.csv,0.08831553447497067,0.11333902267721879,0.2647466643133843
02440.csv,0.08860344767715381,0.11319948246992284,0.26604553195995595
02450.csv,0.07728829475356114,0.10026658085153334,0.2502411463697018
02452.csv,0.07813800801189155,0.0992161368025628,0.2499111578118006
02462.csv,0.07591817272957815,0.10023628255297479,0.24870793604156682
02464.csv,0.07674714871329817,0.09869401759754139,0.24881380964831581
02466.csv,0.07909409015271307,0.09825560004085176,0.2487606519667158
02468.csv,0.07795383619221115,0.09816001233597475,0.24860604926044352
02478.csv,0.07590768772169944,0.0985037315687698,0.247385655392848
02480.csv,0.07787221314323793,0.09725649527053785,0.24766818936134496
02490.csv,0.07532216182907811,0.09899695119784263,0.24701516852262465
02492.csv,0.07613015600172764,0.09816039761373273,0.2471941564827059
02502.csv,0.07470711266527329,0.09813114327178289,0.24630333716951824
02504.csv,0.0770653853843182,0.0974835281416819,0.2476043714176739
02514.csv,0.07463063958690747,0.09863001758122447,0.2465565107244556
02516.csv,0.07518339894307172,0.09809215711759375,0.246846026724149
02518.csv,0.07654401713479422,0.09679302435225765,0.24641516281502826
02520.csv,0.07813559370869873,0.09666841484027165,0.2477500492513122
02526.csv,0.08015421681673482,0.09981592026577626,0.2503625027109058
02528.csv,0.07755371366460807,0.09781817403649161,0.24881515791950423
02538.csv,0.07873354399814018,0.09937176234810975,0.2492692535789722
02540.csv,0.07879846731289611,0.09851406123197806,0.2496248495889968
02550.csv,0.0785638993834146,0.10088597386866244,0.2500088927460328
02552.csv,0.08011359070270958,0.1009818646643406,0.25182292824394953
02562.csv,0.07894729254478701,0.10267850814484657,0.25142452209088795
02564.csv,0.08021572417614752,0.10248771449332215,0.2534101523960453
02574.csv,0.07967228583291013,0.10436886508162184,0.2521459437774521
02576.csv,0.078896432714675,0.10577361142592623,0.2541851303950891
02578.csv,0.08095228424584645,0.10423368617253449,0.25385567743593374
02580.csv,0.08244082135526024,0.10317018481322496,0.25433278460148695
02590.csv,0.08251365000631228,0.1085398761868469,0.25715771482634
02592.csv,0.0839073124416653,0.10819030263323748,0.25875258289730274
02602.csv,0.08620568898836796,0.11143306012842234,0.26086090078664875
02604.csv,0.08655522743794264,0.11199345211570125,0.26315686326661153
02614.csv,0.08401100234058943,0.11185708163472359,0.259599036063859
02616.csv,0.08640692598942966,0.11284501014887215,0.26229150426988973
02626.csv,0.08804071174328476,0.11509946309659824,0.2642829679700984
02628.csv,0.08870506697670173,0.11601563444045797,0.26598467123117603
02638.csv,0.0871323047584353,0.11424567355700767,0.26383565917556967
02640.csv,0.08989235425839474,0.11529099764147487,0.26591906916463165
02650.csv,0.08952277428410511,0.11388355134778545,0.264917220711836
02652.csv,0.09216310775593325,0.11469684547497278,0.2667978260238761
02662.csv,0.08712726958905677,0.11382864870613792,0.2637773457938869
02664.csv,0.09010964280302308,0.1147335217159905,0.2655959331151392
02674.csv,0.08920178095898555,0.11767417730825537,0.26606986145807526
02676.csv,0.09243609394967607,0.11637040469038591,0.2681607820992604
02686.csv,0.0908046082519217,0.12076514401175518,0.2684119696716633
02688.csv,0.09204751731691913,0.12039978647612165,0.26986404208503517
02692.csv,0.08504342699559733,0.11088118672103589,0.2591690881874263
02694.csv,0.08639164111287972,0.11121235535436227,0.26062286100511245
02704.csv,0.09086879211921062,0.11882441542912281,0.26750345862851316
02706.csv,0.09066749796882452,0.1189578328356123,0.26822633185797096
02716.csv,0.09070548911790466,0.12101417671779999,0.2675365089647945
02718.csv,0.0909557798656722,0.12093635591390779,0.2696379418769466
02728.csv,0.09328524535159866,0.12450078890869781,0.27202385110841054
02730.csv,0.09535677465034306,0.12198670246691332,0.27293321016026684
02740.csv,0.11027513509828636,0.14267556943230475,0.2926545533581589
02742.csv,0.11190741546315816,0.14097962264783484,0.2938453208751784
02744.csv,0.08874311077603712,0.11402812922601464,0.26297331238379523
02746.csv,0.08849633491058088,0.1149810457358202,0.26454299300052153
02756.csv,0.1434454534373857,0.1696785900507767,0.33640008125463705
02758.csv,0.1456294596992112,0.16919882777944895,0.3368221854110432
02768.csv,0.1383388886674867,0.1654393476936564,0.32783393127593546
02770.csv,0.13829965170137862,0.16554973601439374,0.3280473410737065
02780.csv,0.09929948600789476,0.12884469811871962,0.2774916087493569
02782.csv,0.09953310614901513,0.13047489154074055,0.28023229708362113
02792.csv,0.0981721661949024,0.12844163178918858,0.2764020098918074
02794.csv,0.0990146912411192,0.12755032247762468,0.27861248392873117
02796.csv,0.09156499869022534,0.1167033275167292,0.26551190996853385
02798.csv,0.09309172510975602,0.11613129750132017,0.267612354705504
02808.csv,0.09426786771540728,0.11890185348301861,0.2689053400433843
02810.csv,0.09418206163745609,0.11722877225288837,0.26941955840083814
02820.csv,0.09203249442088297,0.118676792935604,0.2668291924641255
02822.csv,0.0909525815740188,0.11920061894356244,0.267597634100542
02832.csv,0.0899524543270544,0.1198694595768923,0.2657368895700417
02834.csv,0.0892837984693767,0.1187425614046036,0.2665873356544394
02844.csv,0.08798390150663758,0.11757234445682817,0.2635618612165365
02846.csv,0.08648477558780619,0.11801855585627981,0.26409431840078645
02848.csv,0.08926692502946937,0.11663071034393327,0.26401933080449025
02850.csv,0.09032349584604371,0.11645568589521887,0.2659868765447048
02860.csv,0.08850984451834149,0.11863100806642851,0.2640103444939121
02862.csv,0.08951341187987773,0.11563642336105161,0.2639967478014421
02872.csv,0.08747820988750929,0.11728293547743668,0.26285021818984355
02874.csv,0.08763183476128283,0.11677989985884149,0.26397384028873133
02884.csv,0.0854189010487467,0.113827866854994,0.25670547986152975
02886.csv,0.09074511063945603,0.1096074278088891,0.26072864125825057
02896.csv,0.0847727467199266,0.11613003417031337,0.2602810763141274
02898.csv,0.08579020382149445,0.11292432770216322,0.26201434430097637
02899.csv,0.06341817961720268,0.07725939357478039,0.18995481189570596
02909.csv,0.0638928078833113,0.07521405217956277,0.1870396482060985
02911.csv,0.06427566383885815,0.07408673981758777,0.18704816739570554
02921.csv,0.06393274669934441,0.0745432796511054,0.18643075589132305
02923.csv,0.06445346781860445,0.07455269513553386,0.1875044840937282
02933.csv,0.06407076413759338,0.07483901509330729,0.1872724736825272
02935.csv,0.06376941778874191,0.07438392282077115,0.18646471981644389
02945.csv,0.0639508848088192,0.0761038951866042,0.18811538597691424
02947.csv,0.06529915449095779,0.07518155822357857,0.1878888043730674
02957.csv,0.06324967419010744,0.07469916657193398,0.1864169565759348
02959.csv,0.06432927937109631,0.07502675253600474,0.18742325584713573
02969.csv,0.06391929020670338,0.07501384981260485,0.18702889294990166
02971.csv,0.06505925076919551,0.0758066987043015,0.18907953056506602
02981.csv,0.0642870853868887,0.07634281756178869,0.1880527965066595
02983.csv,0.0646845036378087,0.07570453758391643,0.1886079050774745
02993.csv,0.06397958491992761,0.07510899212924504,0.18693685103974964
02995.csv,0.06461539153738693,0.07534304021675395,0.18856156273313104
02998.csv,0.05354334539080437,0.1859019069554843,0.24515562948459255
03008.csv,0.05313414678822696,0.1817677975788547,0.24346484890599784
03010.csv,0.0517508325288131,0.1855171357206836,0.2435020814243759
03020.csv,0.05267744844088869,0.1961571790484809,0.24504855141794687
03022.csv,0.05292480187753083,0.18576353841901344,0.24512697745352366
03032.csv,0.052389297131192114,0.18654643282573147,0.2426602665248945
03034.csv,0.05240392120723582,0.18867766492002747,0.24299279149045938
03044.csv,0.05215320746329841,0.18227332834904877,0.2408669082597632
03046.csv,0.05283107232807935,0.1957105875037792,0.24442423732828802
03048.csv,0.05425757470774298,0.19566646638091176,0.24479653469646526
03050.csv,0.054090268807287026,0.2206684330727391,0.24891116774866542
03060.csv,0.054490620741786996,0.19846742302900744,0.24492527509134052
03062.csv,0.054120621726281945,0.1849572210121443,0.24285408807360387
03072.csv,0.05419940639795316,0.19949874151460878,0.24613943420144668
03074.csv,0.052332271163403485,0.19605249381914575,0.24267331681996862
03084.csv,0.05353843916993353,0.1834909943354005,0.2400226946261291
03086.csv,0.05515378413547499,0.1840077663962839,0.24366187598359926
03096.csv,0.05360869801328119,0.19409196015739236,0.24281767642126426
03098.csv,0.05307708860997638,0.2149164793040737,0.2474451441043782
03100.csv,0.059739667429483986,0.21736946692749104,0.24938791750231196
03102.csv,0.05202272396728694,0.19555490407656484,0.24578883810643162
03112.csv,0.05731980784353223,0.21303814704676355,0.2494035755130806
03114.csv,0.052690405882575925,0.2025055350689993,0.25110446066800185
03124.csv,0.05936869171412584,0.21036604028507633,0.2536082963748172
03126.csv,0.05477244939078274,0.21059450650369993,0.25502806684854246
03136.csv,0.06162982433934243,0.20909069255975699,0.25608837999306266
03138.csv,0.05574173182768255,0.19734303735728892,0.25458926888252564
03148.csv,0.06291676320992669,0.21851045406404562,0.2592521265607038
03150.csv,0.05718925656090362,0.19412918831236575,0.25489186821070936
03159.csv,0.09083977652848653,0.13916678457699339,0.25826429436083337
03161.csv,0.08548334496231348,0.10951475800649675,0.24789842116279784
03171.csv,0.10430175873238276,0.13933571321110994,0.2717235037455982
03173.csv,0.10722143543383592,0.12781962527504584,0.273294910765074
03175.csv,0.10215123481848788,0.1315859833314424,0.2691554598490589
03177.csv,0.1027691804948317,0.12417436960819862,0.2686787575230965
03186.csv,0.104316046072662,0.13221097682558847,0.27135084962902845
03188.csv,0.10381157988903182,0.12316169005521234,0.2688609439593552
03190.csv,0.09958450692087609,0.1293833807517887,0.2665013242241909
03192.csv,0.09980355533822587,0.12056516008219019,0.2647725164309261
03202.csv,0.0980191511803865,0.1256104991986903,0.2632470352496319
03204.csv,0.09950680341665902,0.1197168984297459,0.2640577511310118
03206.csv,0.09871074461790616,0.1239497992107127,0.2629915501395141
03208.csv,0.10018545677097014,0.11938631622478073,0.26456756042436264
03218.csv,0.09821473955295443,0.12600317424850244,0.26353804137635667
03220.csv,0.0977040528101169,0.11721661093382099,0.2611220391879436
03221.csv,0.09634909799632395,0.11435722029540347,0.25966583170073193
03223.csv,0.09755612281440681,0.11844508949428006,0.2621383148200303
03233.csv,0.0965391814140092,0.1267597829642833,0.26289166055335716
03235.csv,0.0999652631237503,0.119612265698934,0.26349271658723145
03237.csv,0.09969227191464992,0.1248543133814611,0.2647990217870895
03240.csv,0.08024913040541176,0.1445925073678542,0.22952167164470968
03250.csv,0.07730111407030993,0.1266961367194894,0.21950509162964327
03252.csv,0.07686161673949476,0.12230329986492494,0.22321858181381796
03262.csv,0.0749501640530671,0.12592465844771708,0.2181843156214055
03264.csv,0.07839386999500478,0.12002831056634808,0.22360224302694498
03274.csv,0.07698713390028321,0.12424578912430466,0.21966220990864746
03276.csv,0.07503238052652698,0.12657991793698908,0.22425300893548542
03286.csv,0.07679114832341283,0.12158409640466683,0.2195546692634005
03288.csv,0.0759165015493674,0.1254534625171989,0.22463137446673298
03290.csv,0.07739120759867783,0.12141622732182948,0.21888069343757688
03292.csv,0.07752764450604152,0.11946069327239817,0.22311123879511593
03302.csv,0.07729833668343672,0.11953556538526514,0.21891270593559634
03304.csv,0.07727130580941005,0.12107601463935408,0.22334613445387275
03314.csv,0.07632131959333352,0.12252765734617399,0.21933578441705323
03316.csv,0.07913645896445493,0.11909423133078922,0.22420342163705054
03326.csv,0.07753220944672952,0.12132706482687759,0.22067763782159713
03328.csv,0.0777204814999557,0.1256969602403172,0.22613005950859177
03338.csv,0.07773774049027515,0.12090151859814768,0.22141704493537373
03340.csv,0.07699890751275426,0.12526508966211772,0.22587846312079862
03342.csv,0.08950679150345599,0.216723390414773,0.25082300354276416
03344.csv,0.08772716773184318,0.23682436071601476,0.2517315557537818
03353.csv,0.08535740124432564,0.2365673620223707,0.24716878460010105
03363.csv,0.08468560534357682,0.24490099893801626,0.24911224166618604
03365.csv,0.08554390767319572,0.22657190070376734,0.24719629564203585
03375.csv,0.08775342314980321,0.2388945124770911,0.2498140511958721
03377.csv,0.08480530404888771,0.24481609713311703,0.24950019381841793
03387.csv,0.08492496273089727,0.22668650367282095,0.2464700796995056
03389.csv,0.0872763634531949,0.21135400680805105,0.24677928764628274
03399.csv,0.08451206725974529,0.22784719931415315,0.24551479736872514
03401.csv,0.08581272321608407,0.22938811437299772,0.2471823192257099
03403.csv,0.08601962728700192,0.2376739221992838,0.2473133848983121
03405.csv,0.08830368588819419,0.21664013591014053,0.24829136060214915
03415.csv,0.0867893204631133,0.22967371535404632,0.24815160615293752
03417.csv,0.08821941810165612,0.207645453619687,0.24607630165430497
03427.csv,0.08508377809860072,0.24645325293244358,0.2475501103221478
03429.csv,0.08595780589699419,0.21148257831544048,0.2443217262754369
03439.csv,0.08399400324681425,0.22257288897195524,0.24324048767929218
03441.csv,0.08514505289394883,0.21569641991910513,0.2443133877778516
03451.csv,0.08422971792291473,0.21675513651107686,0.243877202327065
03453.csv,0.08611289051864872,0.23155638462602807,0.24761846368942608
03455.csv,0.0893386369788362,0.23723889246330926,0.2471953772325024
03457.csv,0.08465465200544714,0.20435313819886258,0.2434247036446094
03467.csv,0.08729827857585487,0.2654873283908556,0.24840764213280156
03469.csv,0.08451366295948139,0.20274785477136154,0.24464229525114076
03479.csv,0.08960329920436431,0.23762843327782818,0.24870528874545336
03481.csv,0.08488747212101197,0.20777870986513872,0.24628119654188355
03491.csv,0.0902961712117194,0.2310597747651596,0.24914568520303781
03493.csv,0.08628945534344802,0.2176103583287245,0.24983444775863384
03503.csv,0.09036962461205601,0.24735977304187645,0.2516293370082043
03505.csv,0.08469367284007304,0.23048845645489305,0.2520035284818833
03515.csv,0.10545822995255894,0.14876911753412897,0.26098748762080737
03517.csv,0.10298675265936502,0.1308088982207626,0.2569421462126812
03527.csv,0.10188244020315304,0.1374624484507808,0.2556070618670892
03529.csv,0.10126095415876296,0.12915983066943287,0.25528264567551495
03539.csv,0.10146757851010482,0.13474116799238026,0.25430656602019514
03541.csv,0.10139314834664595,0.12638934825771755,0.2536748716156309
03551.csv,0.10234422843983315,0.13158206425760444,0.25375759178718954
03553.csv,0.10251678155020212,0.12548686234525916,0.2532627951636622
03563.csv,0.10071259828115524,0.1307354701961412,0.25267983993359916
03565.csv,0.10226225717620076,0.12531835692421753,0.2529847866748927
03567.csv,0.10428692402390755,0.12804488530256947,0.2532952496543612
03569.csv,0.10259514112165391,0.12371982298318268,0.2520642558700996
03579.csv,0.10241248406469061,0.12815906269146135,0.2519971704946855
03581.csv,0.10204811463919115,0.1239919497346756,0.251767760048506
03591.csv,0.10117996558184275,0.12779627560331192,0.2515296063565171
03593.csv,0.10212703107225769,0.12328978939994457,0.2513604331993627
03603.csv,0.10210059005761468,0.12826730459005167,0.25206471509424805
03605.csv,0.10231280847561808,0.12277846043082821,0.251316480340174
03615.csv,0.10098443815766792,0.12790309130670613,0.25131191930570745
03617.csv,0.10188149628078898,0.12400981160517237,0.25141997152770296
03619.csv,0.10186993733447906,0.12570500373336072,0.2505266229396802
03621.csv,0.10271644158370044,0.12169846701041709,0.2507466809878536
03627.csv,0.10437773669118684,0.12394050374611125,0.25194621059953276
03629.csv,0.1040227495138019,0.12437883368799792,0.2536776686744177
03639.csv,0.1035484717838907,0.1268638991057003,0.2526709300574082
03641.csv,0.10327759437479733,0.12293526365736387,0.25253391965402305
03651.csv,0.10336285437551215,0.12733721133829223,0.2526248863482643
03653.csv,0.10429109231155877,0.1229516511727095,0.2527882191339228
03663.csv,0.10116023192107446,0.1290285606007037,0.2521670463830897
03665.csv,0.1035779067064479,0.12346760832500164,0.2527119169112794
03675.csv,0.10219677597874746,0.12749763459355581,0.25182820022177577
03677.csv,0.10152573498525545,0.12572316842202602,0.25280364015154455
03679.csv,0.10379049086169007,0.1273702163877588,0.2522342970983491
03681.csv,0.10329401058872176,0.1229881545844585,0.25235946383004304
03691.csv,0.10226611724627681,0.12966606656866086,0.25307217538231014
03693.csv,0.10322078398378613,0.12425909033211503,0.25301004870162874
03703.csv,0.1019047502214661,0.12923240688924717,0.25243261521883925
03705.csv,0.10288925405024021,0.12567482538392313,0.25296124757932076
03715.csv,0.10138625848088953,0.12963167079796403,0.25188280043142236
03717.csv,0.10231554345357728,0.1251981335588939,0.252923392957145
03727.csv,0.1017469005349673,0.1293402011642804,0.2526538011678118
03729.csv,0.1029340973647276,0.1264013238476249,0.25343109904757705
03739.csv,0.10259466752448551,0.1287868336623212,0.2527738349972127
03741.csv,0.1016677917003621,0.12679382347294005,0.25339930205505184
03751.csv,0.10291053630668141,0.12849504310945825,0.25283839953869686
03753.csv,0.10427789287305993,0.12443328880460543,0.25325841598957255
03763.csv,0.10313716186770266,0.12727179809315825,0.25266668956249677
03765.csv,0.10444298567373146,0.12466080317574092,0.2537979657935585
03775.csv,0.10213224417462764,0.12889257040332344,0.25254811897513724
03777.csv,0.10453206876345725,0.12561886146138276,0.25431016842565907
03787.csv,0.10167775631610765,0.12938532451978002,0.2525939557050357
03789.csv,0.10353426870050861,0.12638830865841164,0.25373620138452974
03793.csv,0.10439518975230871,0.12462001631982239,0.25255068970994693
03795.csv,0.10441836486225645,0.12383690968221564,0.2532041479091737
03805.csv,0.10235733192038589,0.12964567263622695,0.25312469842679547
03807.csv,0.10229360214237315,0.12562501165036996,0.2534590312672748
03817.csv,0.10264618183054519,0.12835535717012822,0.25253295436718487
03819.csv,0.10290383805205343,0.12595091518306856,0.25384763926319237
03829.csv,0.10247669791669267,0.12864762117506043,0.2526299086830517
03831.csv,0.10408568066227294,0.12506055555622234,0.25383989241071936
03841.csv,0.10307434857797489,0.129302103332383,0.253193234879274
03843.csv,0.10374148695325093,0.12740685766354967,0.25472130142354144
03845.csv,0.10413712868200176,0.1275310804338011,0.25303159132508407
03847.csv,0.10467308759463242,0.12424657706777059,0.25350540058823184
03857.csv,0.1036270958740042,0.12870618345971274,0.2535706438804029
03859.csv,0.10468141657909363,0.12497077556363018,0.25380942690774977
03869.csv,0.10322860433094026,0.12820110915604094,0.2530767913814189
03871.csv,0.1043656977117543,0.12593210499998778,0.25432512430990567
03881.csv,0.10254852102031001,0.12862078792867057,0.25342524574666564
03883.csv,0.10292594093335367,0.12672943474339857,0.2541123473358519
03893.csv,0.10359265071950297,0.1282841842808354,0.2538908923102465
03895.csv,0.10361531096976208,0.12805955638397698,0.25520348852542635
03897.csv,0.10518037485176612,0.12720556975336994,0.25328528481061957
03899.csv,0.10425632204271053,0.12466269936453879,0.253006130201755
03909.csv,0.10438970498922139,0.1277331946992752,0.2532465554441404
03911.csv,0.1051440682725413,0.1239624732439577,0.25312584576897124
03921.csv,0.10415198790123979,0.13019853504814,0.2536779120811407
03923.csv,0.10361605786053248,0.12635085013884811,0.2539956562838927
03933.csv,0.10311501616131509,0.12951868304023914,0.25358025468573003
03935.csv,0.10327097874703314,0.12710797636578625,0.254046728600319
03945.csv,0.10425796236329452,0.12875569089442582,0.2534510819591019
03947.csv,0.10393642754152782,0.12757923569951243,0.254710204075819
03949.csv,0.10440403223853702,0.1281535452116646,0.25354156269426276
03951.csv,0.10496266026459208,0.12701140711229952,0.2551428519738792
03961.csv,0.10339223346910502,0.12915832204757677,0.2534930119597804
03963.csv,0.10332696082878198,0.1280562076841714,0.2546127623730583
03973.csv,0.10230692214398054,0.12963605146362625,0.25344170947386563
03975.csv,0.10386318553993985,0.12921253686440823,0.2554505258288842
03985.csv,0.10327366544299307,0.12816133435461302,0.2536532092223291
03987.csv,0.10657419567798392,0.12523614372629716,0.2553510049349523
03997.csv,0.10384169496949792,0.12798923220316963,0.2537499534298101
03999.csv,0.10452218668748398,0.12898188064464913,0.2556765479972321
04000.csv,0.05064225689246009,0.10592230651613348,0.21951481104231854
04002.csv,0.05049806868976536,0.07744323134663625,0.21331313788840434
04012.csv,0.05049250288777564,0.08968889697268458,0.2167430115633049
04014.csv,0.04870785604053997,0.07363349920087561,0.21061704158650532
04016.csv,0.04862113536419417,0.08572662250786982,0.21531690376721188
04018.csv,0.04828042597969788,0.0721569924368534,0.20981153462515553
04027.csv,0.04837169138841439,0.0796912200200623,0.21159451313259003
04029.csv,0.048783947573537365,0.07116933387013606,0.20911638335516294
04031.csv,0.047978749761169254,0.08058896691232123,0.21187389066777795
04033.csv,0.04761134038978747,0.07008007271526831,0.2076847046250808
04043.csv,0.04665952944367001,0.07627346177245174,0.20918778076550612
04045.csv,0.04782783143571519,0.06953409424915814,0.20721133515091328
04047.csv,0.05043542021280242,0.08262757791733341,0.2151500280575197
04049.csv,0.048715102182355724,0.0704168042049264,0.20839937133567146
04059.csv,0.04885267503596435,0.07841196031734854,0.2109354929455618
04061.csv,0.04934938710245162,0.06938371459194762,0.20815820265549845
04062.csv,0.04796792392672785,0.06497172459905518,0.20430214131113997
04064.csv,0.04842836093081604,0.07150751057033007,0.20873537775407458
04074.csv,0.04856141926788811,0.07728540519082959,0.21001604634612078
04076.csv,0.04785330606425702,0.06903926932921352,0.20729052839458162
04078.csv,0.04966087070085884,0.08244546715154538,0.21379366244541453
04080.csv,0.0927177470818637,0.1378722191002069,0.24188751963069213
04082.csv,0.09120758117267147,0.11624466028643005,0.23733289727090004
04092.csv,0.0903849200942508,0.12293741459034775,0.2380582474718146
04094.csv,0.09016919399025383,0.11019861595863156,0.23353869584553724
04096.csv,0.09063718486075122,0.12359070481220745,0.23794259530407447
04098.csv,0.09073013455154422,0.11152985344962243,0.23532299276367916
04107.csv,0.08977608029142928,0.1181427746110193,0.23597589429113275
04109.csv,0.09024854805901428,0.11023305814454701,0.2342588170805573
04111.csv,0.09000656314970815,0.12089716577827994,0.2371228794431555
04113.csv,0.08961506170632062,0.10904947198823743,0.23305768822635706
04123.csv,0.0894680838191281,0.11633212050124012,0.23441413060307228
04125.csv,0.08943811638582581,0.10870083021564407,0.23275485736100268
04127.csv,0.09070734698716276,0.11828423048885853,0.23597570889925557
04129.csv,0.0898555538406385,0.10908184192931704,0.2331411828475702
04139.csv,0.08987378304228023,0.11473899449846424,0.2342891105544569
04141.csv,0.09006540943491714,0.1085513280011445,0.23280619170189468
04142.csv,0.08817190653135362,0.10415408021345504,0.2293865883225954
04144.csv,0.0894500574420642,0.109309064317628,0.23325887047541652
04154.csv,0.09016257982157298,0.11582678352142962,0.23503175719561273
04156.csv,0.0894079114965533,0.1093666292348382,0.23305897472322035
04158.csv,0.09038899546557286,0.1176756750010452,0.23560302821975454
04160.csv,0.040124519949728245,0.05376303915907888,0.17820370802191401
04170.csv,0.040842642204731994,0.05303523438627229,0.1769832079904162
04172.csv,0.04071872914330263,0.05112679599630773,0.17585335698613172
04182.csv,0.04035159218032749,0.05218954533068119,0.1763020798553252
04184.csv,0.040699218806419864,0.05064332514877689,0.17596978081318534
04194.csv,0.040231843280723004,0.05154268955180202,0.17537502680503228
04196.csv,0.04050549867334228,0.05069726653866528,0.17577699280695422
04206.csv,0.039998379850026945,0.05163650328317452,0.1751108061031511
04208.csv,0.04061141826029614,0.05008697982671967,0.17515127503123537
04218.csv,0.0397875885519823,0.0521230795031729,0.17550799859291785
04220.csv,0.04172653964351383,0.051916795792559825,0.17690111493211136
04230.csv,0.03914323955969552,0.05158925047993752,0.17461392595156275
04232.csv,0.040710936218643606,0.05094793623556071,0.17610683534287616
04242.csv,0.039289080646391056,0.05116192625261465,0.17460973154936124
